order_id,date,customer_id,category,product_name,quantity,unit_price,discount_pct,revenue,region,channel,payment_method,returned,customer_rating
ORD-10424,2024-04-05,CUST-21,Clothing,Clothing Item 16,5,109.51,0,547.55,Northeast,Social Media,Debit Card,0,4.0
ORD-10425,2024-01-10,CUST-257,Home & Garden,Home & Garden Item 18,3,90.81,0,272.43,West,Referral,Debit Card,0,4.6
ORD-10426,2024-01-16,CUST-71,Sports,Sports Item 6,3,57.07,0,171.21,South,Direct,PayPal,0,3.3
ORD-10427,2024-08-06,CUST-71,Home & Garden,Home & Garden Item 38,5,86.89,0,434.45,Northeast,Referral,PayPal,0,2.2
ORD-10428,2024-12-27,CUST-290,Sports,Sports Item 11,2,81.61,0.23,125.68,Midwest,Organic Search,Credit Card,0,
ORD-10429,2024-03-15,CUST-227,Beauty,Beauty Item 48,1,71.08,0.12,62.55,Midwest,Paid Ads,PayPal,0,
ORD-10430,2024-04-04,CUST-119,Electronics,Electronics Item 44,5,260.08,0.18,1066.33,West,Social Media,Credit Card,0,2.9
ORD-10431,2024-09-14,CUST-252,Sports,Sports Item 31,4,115.44,0,461.76,East,Paid Ads,PayPal,0,
ORD-10432,2024-07-28,CUST-104,Electronics,Electronics Item 49,3,360.06,0,1080.18,East,Organic Search,PayPal,0,4.9
ORD-10433,2024-11-11,CUST-195,Books,Books Item 47,3,40.2,0.13,104.92,Midwest,Email,Credit Card,0,2.8
ORD-10434,2024-01-22,CUST-26,Clothing,Clothing Item 13,5,70.91,0.01,351.0,Midwest,Email,Apple Pay,0,4.1
ORD-10435,2024-05-26,CUST-73,Books,Books Item 30,2,24.21,0.02,47.45,South,Organic Search,Credit Card,0,
ORD-10436,2024-10-26,CUST-92,Beauty,Beauty Item 30,5,26.97,0,134.85,Northeast,Referral,PayPal,0,1.4
ORD-10437,2024-06-14,CUST-231,Beauty,Beauty Item 41,2,67.79,0,135.58,Midwest,Organic Search,Apple Pay,0,4.9
ORD-10438,2024-11-09,CUST-172,Clothing,Clothing Item 37,4,72.03,0,288.12,East,Paid Ads,PayPal,0,
ORD-10439,2024-12-30,CUST-93,Electronics,Electronics Item 8,4,167.42,0.29,475.47,East,Paid Ads,Credit Card,0,2.0
ORD-10440,2024-08-22,CUST-122,Books,Books Item 14,4,28.57,0,114.28,Northeast,Referral,Apple Pay,0,2.8
ORD-10441,2024-11-03,CUST-286,Sports,Sports Item 14,1,59.37,0,59.37,West,Paid Ads,PayPal,0,
ORD-10442,2024-06-27,CUST-45,Electronics,Electronics Item 4,2,331.15,0.25,496.72,West,Email,PayPal,0,
ORD-10443,2024-05-25,CUST-297,Sports,Sports Item 24,5,98.67,0,493.35,West,Organic Search,Debit Card,0,4.6
ORD-10444,2024-02-04,CUST-141,Books,Books Item 22,5,11.34,0,56.7,Northeast,Email,PayPal,0,3.4
ORD-10445,2024-02-25,CUST-148,Sports,Sports Item 28,5,148.46,0,742.3,Northeast,Social Media,Debit Card,0,5.0
ORD-10446,2024-06-30,CUST-253,Clothing,Clothing Item 12,5,73.14,0,365.7,Northeast,Paid Ads,Debit Card,0,1.0
ORD-10447,2024-01-13,CUST-213,Books,Books Item 27,1,35.55,0,35.55,West,Social Media,Debit Card,0,3.6
ORD-10448,2024-01-06,CUST-154,Beauty,Beauty Item 33,2,65.8,0,131.6,Northeast,Social Media,Credit Card,1,
ORD-10449,2024-06-19,CUST-170,Home & Garden,Home & Garden Item 22,4,146.16,0.01,578.79,South,Email,Credit Card,0,2.9
ORD-10450,2024-11-17,CUST-29,Books,Books Item 34,5,41.25,0,206.25,Midwest,Direct,Debit Card,0,1.1
ORD-10451,2024-10-22,CUST-144,Beauty,Beauty Item 2,3,73.47,0.11,196.16,Midwest,Email,PayPal,0,2.6
ORD-10452,2024-10-31,CUST-212,Electronics,Electronics Item 6,3,286.58,0,859.74,South,Paid Ads,Debit Card,1,4.8
ORD-10453,2024-04-20,CUST-104,Sports,Sports Item 6,3,51.0,0,153.0,South,Direct,Credit Card,1,4.6
ORD-10454,2024-03-19,CUST-74,Clothing,Clothing Item 50,3,105.63,0.16,266.19,West,Direct,PayPal,0,
ORD-10455,2024-01-19,CUST-23,Books,Books Item 44,4,34.69,0,138.76,Northeast,Organic Search,Debit Card,1,1.2
ORD-10456,2024-09-23,CUST-103,Beauty,Beauty Item 13,3,19.07,0.19,46.34,Midwest,Social Media,Debit Card,0,3.7
ORD-10457,2024-05-19,CUST-264,Clothing,Clothing Item 7,2,47.13,0,94.26,East,Direct,Debit Card,0,2.1
ORD-10458,2024-12-26,CUST-174,Home & Garden,Home & Garden Item 35,5,74.22,0,371.1,South,Organic Search,PayPal,0,
ORD-10459,2024-12-11,CUST-229,Electronics,Electronics Item 40,1,190.08,0,190.08,Midwest,Social Media,Debit Card,0,3.9
ORD-10460,2024-12-09,CUST-240,Sports,Sports Item 7,1,146.84,0.14,126.28,South,Social Media,Apple Pay,0,4.8
ORD-10461,2024-03-14,CUST-170,Sports,Sports Item 21,3,139.54,0,418.62,South,Email,Credit Card,0,
ORD-10462,2024-02-27,CUST-295,Home & Garden,Home & Garden Item 9,4,106.69,0,426.76,Northeast,Organic Search,Apple Pay,0,4.2
ORD-10463,2024-06-15,CUST-212,Sports,Sports Item 16,1,125.09,0,125.09,Northeast,Paid Ads,PayPal,0,2.5
ORD-10464,2024-06-23,CUST-121,Clothing,Clothing Item 12,5,61.3,0.17,254.39,West,Referral,Apple Pay,0,
ORD-10465,2024-11-01,CUST-36,Books,Books Item 39,3,28.98,0.05,82.59,West,Referral,Apple Pay,0,3.6
ORD-10466,2024-02-01,CUST-1,Electronics,Electronics Item 49,2,320.11,0.27,467.36,East,Referral,PayPal,0,2.2
ORD-10467,2024-11-11,CUST-156,Sports,Sports Item 28,4,53.48,0.09,194.67,Midwest,Organic Search,Credit Card,0,3.0
ORD-10468,2024-03-06,CUST-287,Home & Garden,Home & Garden Item 23,1,92.88,0,92.88,West,Social Media,Credit Card,1,
ORD-10469,2024-12-25,CUST-109,Sports,Sports Item 43,4,105.03,0.12,369.71,East,Email,PayPal,0,
ORD-10470,2024-07-15,CUST-37,Home & Garden,Home & Garden Item 42,4,60.64,0.2,194.05,West,Paid Ads,Apple Pay,0,4.9
ORD-10471,2024-03-10,CUST-218,Electronics,Electronics Item 40,2,267.67,0,535.34,East,Email,Apple Pay,0,2.8
ORD-10472,2024-06-30,CUST-122,Clothing,Clothing Item 46,2,60.73,0,121.46,Northeast,Social Media,Apple Pay,0,3.3
ORD-10473,2024-01-18,CUST-41,Electronics,Electronics Item 10,5,219.98,0,1099.9,Northeast,Social Media,Apple Pay,0,3.1
ORD-10474,2024-11-08,CUST-277,Electronics,Electronics Item 38,2,216.74,0.29,307.77,Midwest,Direct,Credit Card,1,3.1
ORD-10475,2024-01-06,CUST-216,Books,Books Item 23,4,27.46,0,109.84,Midwest,Social Media,PayPal,0,
ORD-10476,2024-11-01,CUST-243,Beauty,Beauty Item 38,3,68.39,0,205.17,East,Direct,Credit Card,1,2.2
ORD-10477,2024-11-15,CUST-143,Electronics,Electronics Item 17,3,220.43,0,661.29,East,Direct,Debit Card,1,
ORD-10478,2024-05-11,CUST-190,Electronics,Electronics Item 12,1,256.15,0.22,199.8,Midwest,Referral,PayPal,0,4.2
ORD-10479,2024-01-17,CUST-254,Home & Garden,Home & Garden Item 49,1,182.6,0,182.6,South,Email,PayPal,0,3.9
ORD-10480,2024-03-26,CUST-60,Clothing,Clothing Item 4,5,88.59,0,442.95,East,Email,Apple Pay,0,2.9
ORD-10481,2024-09-29,CUST-272,Clothing,Clothing Item 28,4,84.02,0,336.08,West,Social Media,Apple Pay,0,2.3
ORD-10482,2024-09-28,CUST-222,Beauty,Beauty Item 40,1,24.32,0,24.32,Midwest,Social Media,Debit Card,0,
ORD-10483,2024-02-20,CUST-100,Home & Garden,Home & Garden Item 34,5,96.17,0.22,375.06,Midwest,Referral,PayPal,0,1.0
ORD-10484,2024-01-05,CUST-180,Electronics,Electronics Item 15,1,198.37,0,198.37,Midwest,Social Media,PayPal,0,
ORD-10485,2024-11-13,CUST-63,Electronics,Electronics Item 46,1,356.55,0.25,267.41,West,Organic Search,PayPal,0,4.1
ORD-10486,2024-11-27,CUST-39,Sports,Sports Item 41,2,137.52,0.08,253.04,South,Social Media,Apple Pay,0,3.7
ORD-10487,2024-06-14,CUST-199,Home & Garden,Home & Garden Item 22,2,154.61,0,309.22,West,Social Media,Debit Card,1,
ORD-10488,2024-02-05,CUST-74,Books,Books Item 35,2,30.97,0,61.94,South,Paid Ads,Credit Card,0,3.9
ORD-10489,2024-02-22,CUST-255,Electronics,Electronics Item 10,1,96.12,0.23,74.01,West,Organic Search,Apple Pay,1,
ORD-10490,2024-12-24,CUST-252,Home & Garden,Home & Garden Item 31,4,123.7,0,494.8,South,Email,Credit Card,0,1.0
ORD-10491,2024-12-18,CUST-206,Books,Books Item 4,1,29.42,0.11,26.18,West,Social Media,Debit Card,0,
ORD-10492,2024-08-23,CUST-98,Home & Garden,Home & Garden Item 20,2,63.99,0,127.98,South,Organic Search,Debit Card,0,4.5
ORD-10493,2024-08-12,CUST-123,Beauty,Beauty Item 32,2,27.3,0,54.6,South,Organic Search,Debit Card,0,4.9
ORD-10494,2024-08-18,CUST-208,Electronics,Electronics Item 8,1,176.79,0,176.79,East,Referral,Apple Pay,0,4.5
ORD-10495,2024-10-01,CUST-251,Clothing,Clothing Item 42,5,43.47,0,217.35,West,Email,Credit Card,0,
ORD-10496,2024-11-28,CUST-50,Clothing,Clothing Item 30,1,38.0,0,38.0,Northeast,Paid Ads,Credit Card,0,1.4
ORD-10497,2024-09-11,CUST-206,Sports,Sports Item 21,5,56.47,0.13,245.64,West,Referral,PayPal,0,4.9
ORD-10498,2024-04-19,CUST-213,Electronics,Electronics Item 11,5,127.03,0,635.15,Midwest,Direct,PayPal,0,4.7
ORD-10499,2024-01-21,CUST-250,Clothing,Clothing Item 6,1,93.69,0.11,83.38,West,Organic Search,PayPal,0,3.8
ORD-10500,2024-10-30,CUST-74,Home & Garden,Home & Garden Item 41,4,141.53,0.14,486.86,Midwest,Direct,Apple Pay,0,4.8
ORD-10501,2024-11-08,CUST-155,Beauty,Beauty Item 23,1,59.24,0.18,48.58,South,Organic Search,PayPal,0,
ORD-10502,2024-09-28,CUST-107,Electronics,Electronics Item 18,5,183.57,0.16,770.99,West,Paid Ads,Credit Card,0,3.7
ORD-10503,2024-08-30,CUST-108,Books,Books Item 28,2,14.75,0.02,28.91,Midwest,Social Media,Apple Pay,0,
ORD-10504,2024-01-27,CUST-37,Sports,Sports Item 16,2,48.97,0,97.94,South,Direct,Debit Card,0,4.0
ORD-10505,2024-06-15,CUST-103,Clothing,Clothing Item 25,1,51.85,0,51.85,East,Organic Search,Apple Pay,0,1.2
ORD-10506,2024-08-11,CUST-70,Clothing,Clothing Item 30,2,106.01,0,212.02,East,Referral,Debit Card,0,1.8
ORD-10507,2024-03-06,CUST-235,Electronics,Electronics Item 27,5,92.9,0,464.5,East,Social Media,PayPal,0,3.4
ORD-10508,2024-11-22,CUST-211,Sports,Sports Item 34,2,99.37,0,198.74,South,Paid Ads,Apple Pay,0,2.1
ORD-10509,2024-08-07,CUST-77,Beauty,Beauty Item 37,2,34.85,0,69.7,West,Email,Credit Card,0,
ORD-10510,2024-08-28,CUST-51,Beauty,Beauty Item 29,5,19.85,0,99.25,South,Paid Ads,Credit Card,0,1.0
ORD-10511,2024-07-27,CUST-9,Clothing,Clothing Item 31,2,54.76,0,109.52,Midwest,Paid Ads,Apple Pay,0,4.0
ORD-10512,2024-01-13,CUST-190,Books,Books Item 41,4,36.79,0.12,129.5,South,Referral,Credit Card,0,1.3
ORD-10513,2024-12-19,CUST-278,Home & Garden,Home & Garden Item 37,5,42.41,0,212.05,East,Referral,Credit Card,0,2.3
ORD-10514,2024-01-29,CUST-21,Sports,Sports Item 24,3,136.56,0,409.68,Midwest,Paid Ads,Credit Card,0,4.1
ORD-10515,2024-03-11,CUST-108,Home & Garden,Home & Garden Item 49,2,118.45,0.22,184.78,East,Social Media,Debit Card,0,3.0
ORD-10516,2024-08-04,CUST-270,Home & Garden,Home & Garden Item 8,1,47.01,0,47.01,South,Referral,Debit Card,0,2.5
ORD-10517,2024-12-10,CUST-92,Beauty,Beauty Item 19,1,30.68,0.03,29.76,West,Organic Search,PayPal,0,
ORD-10518,2024-12-22,CUST-12,Clothing,Clothing Item 19,4,36.04,0,144.16,South,Referral,PayPal,0,2.7
ORD-10519,2024-11-26,CUST-267,Electronics,Electronics Item 42,3,131.72,0,395.16,Midwest,Email,Debit Card,0,4.1
ORD-10520,2024-09-05,CUST-68,Sports,Sports Item 20,5,131.03,0,655.15,East,Social Media,PayPal,0,4.9
ORD-10521,2024-01-25,CUST-275,Clothing,Clothing Item 19,3,48.09,0.19,116.86,East,Paid Ads,PayPal,0,
ORD-10522,2024-02-29,CUST-106,Electronics,Electronics Item 36,3,247.36,0,742.08,West,Referral,Debit Card,0,1.6
ORD-10523,2024-08-17,CUST-256,Sports,Sports Item 50,2,94.04,0,188.08,East,Email,Debit Card,1,
ORD-10524,2024-10-06,CUST-294,Sports,Sports Item 43,3,107.67,0,323.01,East,Direct,Apple Pay,0,1.4
ORD-10525,2024-09-02,CUST-113,Electronics,Electronics Item 29,2,278.4,0,556.8,Midwest,Organic Search,Debit Card,1,
ORD-10526,2024-11-24,CUST-43,Clothing,Clothing Item 35,5,69.88,0.23,269.04,South,Referral,Credit Card,0,2.6
ORD-10527,2024-09-08,CUST-76,Home & Garden,Home & Garden Item 46,5,128.26,0.27,468.15,South,Social Media,Apple Pay,0,2.1
ORD-10528,2024-06-28,CUST-228,Home & Garden,Home & Garden Item 48,4,168.65,0,674.6,South,Email,Debit Card,0,
ORD-10529,2024-08-05,CUST-107,Beauty,Beauty Item 20,4,27.27,0,109.08,South,Direct,Debit Card,0,
ORD-10530,2024-10-29,CUST-237,Books,Books Item 46,1,9.24,0.08,8.5,Northeast,Paid Ads,PayPal,0,
ORD-10531,2024-07-14,CUST-253,Home & Garden,Home & Garden Item 36,5,111.09,0.09,505.46,South,Paid Ads,Credit Card,0,1.6
ORD-10532,2024-06-02,CUST-126,Beauty,Beauty Item 2,4,26.19,0.09,95.33,West,Social Media,Apple Pay,0,1.3
ORD-10533,2024-07-04,CUST-62,Sports,Sports Item 24,4,97.87,0.19,317.1,Northeast,Referral,Credit Card,0,1.7
ORD-10534,2024-01-30,CUST-185,Clothing,Clothing Item 27,3,63.99,0.11,170.85,Midwest,Organic Search,Debit Card,1,
ORD-10535,2024-11-23,CUST-86,Electronics,Electronics Item 35,5,133.14,0.23,512.59,Midwest,Social Media,Debit Card,0,
ORD-10536,2024-12-23,CUST-7,Beauty,Beauty Item 9,3,24.21,0,72.63,Northeast,Social Media,Debit Card,0,2.6
ORD-10537,2024-03-24,CUST-287,Electronics,Electronics Item 40,2,121.37,0,242.74,Northeast,Direct,Credit Card,0,4.7
ORD-10538,2024-02-29,CUST-227,Clothing,Clothing Item 39,1,65.66,0,65.66,Northeast,Social Media,PayPal,0,1.1
ORD-10539,2024-03-01,CUST-65,Clothing,Clothing Item 14,2,99.61,0,199.22,East,Organic Search,Apple Pay,0,4.1
ORD-10540,2024-02-09,CUST-263,Electronics,Electronics Item 38,4,302.2,0,1208.8,West,Email,Credit Card,0,1.2
ORD-10541,2024-06-03,CUST-103,Beauty,Beauty Item 12,1,70.32,0.28,50.63,Midwest,Organic Search,Credit Card,0,
ORD-10542,2024-05-22,CUST-259,Sports,Sports Item 37,3,72.26,0.23,166.92,West,Organic Search,Credit Card,0,3.9
ORD-10543,2024-05-24,CUST-244,Clothing,Clothing Item 24,5,22.89,0.28,82.4,Northeast,Paid Ads,Apple Pay,0,1.4
ORD-10544,2024-06-30,CUST-161,Books,Books Item 8,4,16.71,0,66.84,South,Organic Search,PayPal,0,2.4
ORD-10545,2024-05-27,CUST-234,Sports,Sports Item 39,1,39.87,0,39.87,Midwest,Referral,Apple Pay,0,
ORD-10546,2024-07-27,CUST-244,Home & Garden,Home & Garden Item 44,4,65.82,0,263.28,Midwest,Paid Ads,Credit Card,0,3.0
ORD-10547,2024-02-23,CUST-53,Books,Books Item 48,4,27.82,0.04,106.83,East,Organic Search,Debit Card,0,2.4
ORD-10548,2024-10-31,CUST-298,Books,Books Item 38,1,17.38,0,17.38,Midwest,Referral,Apple Pay,0,3.7
ORD-10549,2024-07-26,CUST-255,Books,Books Item 15,5,19.04,0.03,92.34,East,Organic Search,Credit Card,0,4.3
ORD-10550,2024-09-12,CUST-79,Beauty,Beauty Item 20,1,85.55,0,85.55,Northeast,Direct,Credit Card,0,3.6
ORD-10551,2024-09-23,CUST-176,Books,Books Item 35,4,16.27,0.15,55.32,Northeast,Organic Search,Credit Card,0,4.5
ORD-10552,2024-03-01,CUST-17,Books,Books Item 12,4,20.32,0,81.28,Northeast,Referral,Debit Card,0,1.7
ORD-10553,2024-08-08,CUST-252,Clothing,Clothing Item 43,3,86.92,0,260.76,Northeast,Referral,Apple Pay,0,4.4
ORD-10554,2024-09-16,CUST-181,Electronics,Electronics Item 50,4,154.02,0,616.08,Midwest,Social Media,Credit Card,0,
ORD-10555,2024-01-24,CUST-175,Clothing,Clothing Item 25,3,53.9,0.01,160.08,West,Email,Debit Card,0,2.6
ORD-10556,2024-01-29,CUST-34,Beauty,Beauty Item 20,2,34.83,0.18,57.12,West,Social Media,PayPal,0,
ORD-10557,2024-06-15,CUST-216,Electronics,Electronics Item 18,4,272.33,0,1089.32,West,Referral,Apple Pay,0,4.9
ORD-10558,2024-07-12,CUST-106,Sports,Sports Item 22,4,68.69,0,274.76,South,Direct,Debit Card,0,
ORD-10559,2024-06-02,CUST-275,Home & Garden,Home & Garden Item 14,4,67.76,0.29,192.44,Midwest,Social Media,Credit Card,1,
ORD-10560,2024-10-20,CUST-173,Books,Books Item 18,2,31.48,0.22,49.11,West,Direct,Apple Pay,0,2.4
ORD-10561,2024-02-09,CUST-161,Beauty,Beauty Item 13,3,52.82,0,158.46,South,Email,Debit Card,0,2.8
ORD-10562,2024-10-07,CUST-256,Clothing,Clothing Item 14,1,79.01,0,79.01,South,Social Media,Apple Pay,0,3.9
ORD-10563,2024-01-31,CUST-154,Sports,Sports Item 28,2,73.71,0,147.42,South,Social Media,Credit Card,0,4.4
ORD-10564,2024-05-16,CUST-99,Home & Garden,Home & Garden Item 2,2,75.97,0.12,133.71,East,Social Media,Apple Pay,0,5.0
ORD-10565,2024-08-04,CUST-143,Beauty,Beauty Item 43,1,31.64,0,31.64,Northeast,Paid Ads,Credit Card,1,2.9
ORD-10566,2024-01-11,CUST-209,Electronics,Electronics Item 24,1,169.17,0,169.17,West,Email,PayPal,1,
ORD-10567,2024-10-19,CUST-269,Beauty,Beauty Item 17,5,82.81,0,414.05,South,Organic Search,PayPal,0,4.1
ORD-10568,2024-06-09,CUST-112,Home & Garden,Home & Garden Item 10,5,148.09,0.22,577.55,West,Paid Ads,PayPal,0,2.8
ORD-10569,2024-05-10,CUST-163,Sports,Sports Item 35,1,88.84,0,88.84,South,Email,PayPal,0,4.5
ORD-10570,2024-03-15,CUST-18,Home & Garden,Home & Garden Item 48,4,144.85,0.01,573.61,West,Referral,PayPal,0,
ORD-10571,2024-07-15,CUST-227,Home & Garden,Home & Garden Item 25,3,172.97,0.16,435.88,West,Email,Debit Card,0,4.7
ORD-10572,2024-04-30,CUST-163,Home & Garden,Home & Garden Item 50,2,166.41,0,332.82,South,Organic Search,Debit Card,0,4.3
ORD-10573,2024-09-08,CUST-52,Books,Books Item 11,4,42.35,0,169.4,Midwest,Direct,Credit Card,0,3.4
ORD-10574,2024-10-07,CUST-95,Beauty,Beauty Item 41,3,49.23,0,147.69,South,Referral,PayPal,1,
ORD-10575,2024-04-12,CUST-265,Beauty,Beauty Item 46,3,39.46,0,118.38,East,Direct,Apple Pay,0,2.3
ORD-10576,2024-09-01,CUST-102,Beauty,Beauty Item 6,2,35.75,0.25,53.62,South,Social Media,PayPal,0,2.5
ORD-10577,2024-10-19,CUST-46,Clothing,Clothing Item 30,1,107.83,0.19,87.34,East,Social Media,PayPal,0,
ORD-10578,2024-11-12,CUST-291,Books,Books Item 8,5,18.37,0,91.85,West,Referral,Apple Pay,0,4.7
ORD-10579,2024-12-10,CUST-137,Books,Books Item 19,1,17.08,0,17.08,South,Email,PayPal,0,1.8
ORD-10580,2024-04-20,CUST-149,Home & Garden,Home & Garden Item 17,2,100.25,0,200.5,East,Direct,Apple Pay,0,2.5
ORD-10581,2024-12-16,CUST-204,Beauty,Beauty Item 44,4,23.5,0,94.0,East,Referral,Apple Pay,0,3.9
ORD-10582,2024-05-11,CUST-242,Electronics,Electronics Item 23,1,242.1,0,242.1,Northeast,Referral,Credit Card,0,
ORD-10583,2024-09-15,CUST-287,Sports,Sports Item 3,4,66.3,0,265.2,Northeast,Paid Ads,Debit Card,0,
ORD-10584,2024-09-09,CUST-73,Home & Garden,Home & Garden Item 17,4,57.29,0,229.16,West,Social Media,Credit Card,0,3.0
ORD-10585,2024-05-23,CUST-136,Beauty,Beauty Item 34,3,82.34,0,247.02,Midwest,Email,PayPal,0,5.0
ORD-10586,2024-03-18,CUST-19,Sports,Sports Item 31,4,36.39,0,145.56,Midwest,Paid Ads,Apple Pay,0,5.0
ORD-10587,2024-09-10,CUST-76,Electronics,Electronics Item 8,4,181.96,0.15,618.66,Midwest,Organic Search,PayPal,0,1.7
ORD-10588,2024-03-27,CUST-109,Beauty,Beauty Item 38,5,75.08,0,375.4,West,Direct,PayPal,0,1.3
ORD-10589,2024-09-12,CUST-63,Beauty,Beauty Item 26,1,79.62,0,79.62,Midwest,Direct,Credit Card,0,1.6
ORD-10590,2024-02-11,CUST-23,Books,Books Item 42,4,25.35,0.18,83.15,Northeast,Email,Debit Card,1,5.0
ORD-10591,2024-10-18,CUST-37,Clothing,Clothing Item 36,2,100.2,0.08,184.37,Northeast,Email,Credit Card,0,1.7
ORD-10592,2024-07-23,CUST-146,Electronics,Electronics Item 42,1,330.7,0,330.7,East,Organic Search,Debit Card,0,2.7
ORD-10593,2024-06-07,CUST-251,Beauty,Beauty Item 29,5,26.69,0.25,100.09,South,Email,Debit Card,0,2.7
ORD-10594,2024-08-04,CUST-238,Home & Garden,Home & Garden Item 44,5,65.45,0.03,317.43,East,Referral,PayPal,0,3.1
ORD-10595,2024-11-27,CUST-245,Sports,Sports Item 20,1,64.88,0,64.88,East,Paid Ads,Debit Card,0,3.1
ORD-10596,2024-05-31,CUST-212,Sports,Sports Item 7,1,96.12,0.15,81.7,South,Referral,Debit Card,0,3.3
ORD-10597,2024-09-14,CUST-202,Electronics,Electronics Item 3,1,297.15,0,297.15,West,Email,Debit Card,0,3.9
ORD-10598,2024-12-09,CUST-96,Books,Books Item 14,5,38.08,0,190.4,East,Organic Search,Debit Card,0,1.4
ORD-10599,2024-09-30,CUST-236,Electronics,Electronics Item 45,1,193.48,0,193.48,South,Referral,Apple Pay,0,4.3
ORD-10600,2024-11-11,CUST-98,Home & Garden,Home & Garden Item 8,4,158.2,0,632.8,West,Referral,PayPal,0,1.8
ORD-10601,2024-11-28,CUST-155,Clothing,Clothing Item 50,2,61.72,0.24,93.81,South,Paid Ads,Apple Pay,0,1.5
ORD-10602,2024-03-19,CUST-300,Beauty,Beauty Item 16,4,84.97,0,339.88,East,Social Media,Apple Pay,0,
ORD-10603,2024-01-05,CUST-284,Electronics,Electronics Item 19,4,368.85,0.22,1150.81,West,Email,Apple Pay,0,3.4
ORD-10604,2024-11-09,CUST-296,Beauty,Beauty Item 21,4,33.73,0,134.92,Northeast,Organic Search,Debit Card,1,2.7
ORD-10605,2024-08-30,CUST-83,Electronics,Electronics Item 19,4,261.81,0.13,911.1,East,Email,Debit Card,0,3.0
ORD-10606,2024-10-27,CUST-151,Beauty,Beauty Item 47,3,82.02,0.21,194.39,South,Email,Debit Card,0,4.2
ORD-10607,2024-03-23,CUST-103,Sports,Sports Item 11,2,63.89,0.2,102.22,Northeast,Email,Credit Card,0,4.8
ORD-10608,2024-09-09,CUST-134,Home & Garden,Home & Garden Item 23,2,68.91,0,137.82,East,Paid Ads,Credit Card,1,2.4
ORD-10609,2024-02-28,CUST-175,Sports,Sports Item 23,2,44.48,0,88.96,West,Direct,Debit Card,0,4.4
ORD-10610,2024-09-20,CUST-57,Sports,Sports Item 7,1,114.77,0.13,99.85,Northeast,Direct,Credit Card,0,1.2
ORD-10611,2024-02-23,CUST-227,Clothing,Clothing Item 49,1,100.88,0.05,95.84,Northeast,Email,Credit Card,0,
ORD-10612,2024-07-05,CUST-4,Home & Garden,Home & Garden Item 16,2,55.95,0,111.9,South,Social Media,Debit Card,0,1.3
ORD-10613,2024-07-09,CUST-216,Beauty,Beauty Item 15,4,42.75,0.05,162.45,East,Email,Apple Pay,0,4.6
ORD-10614,2024-09-21,CUST-265,Beauty,Beauty Item 5,3,83.56,0,250.68,West,Social Media,Debit Card,0,4.1
ORD-10615,2024-08-10,CUST-30,Electronics,Electronics Item 41,4,302.76,0.19,980.94,Northeast,Social Media,Apple Pay,0,3.7
ORD-10616,2024-10-10,CUST-271,Home & Garden,Home & Garden Item 40,3,173.88,0,521.64,East,Referral,Apple Pay,0,1.8
ORD-10617,2024-10-05,CUST-208,Sports,Sports Item 50,5,108.24,0.27,395.08,East,Social Media,Credit Card,0,
ORD-10618,2024-06-20,CUST-262,Books,Books Item 36,2,27.74,0,55.48,Midwest,Direct,Debit Card,0,1.6
ORD-10619,2024-01-15,CUST-259,Sports,Sports Item 8,5,61.04,0.09,277.73,West,Social Media,Debit Card,0,2.4
ORD-10620,2024-01-25,CUST-174,Beauty,Beauty Item 16,1,48.91,0,48.91,Northeast,Direct,PayPal,1,2.1
ORD-10621,2024-10-20,CUST-168,Beauty,Beauty Item 34,2,67.5,0,135.0,Northeast,Paid Ads,Debit Card,0,1.6
ORD-10622,2024-08-05,CUST-110,Books,Books Item 29,1,12.32,0,12.32,West,Social Media,Apple Pay,0,3.1
ORD-10623,2024-07-21,CUST-251,Home & Garden,Home & Garden Item 47,5,112.32,0,561.6,South,Paid Ads,PayPal,0,2.9
ORD-10624,2024-08-22,CUST-243,Clothing,Clothing Item 3,5,100.19,0,500.95,East,Direct,Debit Card,0,1.5
ORD-10625,2024-07-28,CUST-61,Electronics,Electronics Item 24,1,185.88,0,185.88,Midwest,Social Media,Debit Card,0,
ORD-10626,2024-01-15,CUST-157,Clothing,Clothing Item 19,2,93.04,0,186.08,East,Paid Ads,Apple Pay,0,
ORD-10627,2024-10-07,CUST-290,Home & Garden,Home & Garden Item 29,1,168.06,0,168.06,Midwest,Email,Apple Pay,0,4.3
ORD-10628,2024-03-08,CUST-167,Clothing,Clothing Item 6,5,79.78,0.2,319.12,Northeast,Referral,Apple Pay,0,4.6
ORD-10629,2024-06-22,CUST-85,Sports,Sports Item 46,1,144.97,0.22,113.08,West,Direct,Debit Card,0,1.5
ORD-10630,2024-10-13,CUST-292,Electronics,Electronics Item 34,2,361.55,0,723.1,East,Email,Credit Card,0,
ORD-10631,2024-09-29,CUST-297,Clothing,Clothing Item 29,1,47.25,0,47.25,West,Direct,Debit Card,0,1.2
ORD-10632,2024-01-12,CUST-196,Home & Garden,Home & Garden Item 17,4,64.58,0,258.32,West,Organic Search,Credit Card,0,2.1
ORD-10633,2024-04-03,CUST-167,Home & Garden,Home & Garden Item 12,1,60.63,0.2,48.5,West,Referral,Credit Card,1,
ORD-10634,2024-02-20,CUST-62,Home & Garden,Home & Garden Item 4,2,99.42,0,198.84,East,Paid Ads,PayPal,0,4.0
ORD-10635,2024-07-16,CUST-248,Electronics,Electronics Item 2,3,93.19,0,279.57,South,Referral,PayPal,0,1.1
